word,id,len
you,103918,3
want,103919,4
the,103920,3
item,103921,4
1,103922,1
class,103923,5
to,103924,2
go,103925,2
in,103926,2
the,103927,3
area,103928,4
named,103929,5
header.,103930,7
in,103931,2
this,103932,4
"case,",103933,5
the,103934,3
item,103935,4
will,103936,4
"
",103937,1
some,103938,4
pieces,103939,6
of,103940,2
that,103941,4
state,103942,5
which,103943,5
are,103944,3
passed,103945,6
in,103946,2
as,103947,2
props.,103948,6
For,103949,3
example,103950,7
maybe,103951,5
you,103952,3
have,103953,4
an,103954,2
App,103955,3
component,103956,9
that,103957,4
renders,103958,7
a,103959,1
"Navbar,",103960,7
among,103961,5
other,103962,5
components,103963,10
in,103964,2
your,103965,4
"app,",103966,4
you,103967,3
"have
",103968,5
fulfilled,103969,9
with,103970,4
resolve.,103971,8
Here’s,103972,6
an,103973,2
"example:
",103974,9
import,103975,6
csv,103976,3
"
",103977,1
'post_type',103978,11
=>,103979,2
"[
adding",103980,8
custom,103981,6
options,103982,7
in,103983,2
a,103984,1
block,103985,5
component,103986,9
"
",103987,1
state,103988,5
that,103989,4
contains,103990,8
a,103991,1
lot,103992,3
of,103993,2
user,103994,4
"information,",103995,12
but,103996,3
the,103997,3
navbar,103998,6
only,103999,4
needs,104000,5
acess,104001,5
to,104002,2
the,104003,3
users,104004,5
username,104005,8
so,104006,2
it,104007,2
can,104008,3
display,104009,7
it.,104010,3
you,104011,3
pass,104012,4
that,104013,4
piece,104014,5
fo,104015,2
state,104016,5
to,104017,2
the,104018,3
"
",104019,1
4.,104020,2
~b,104021,2
"1,3",104022,3
"MP
",104023,3
use,104024,3
the,104025,3
entire,104026,6
top,104027,3
row,104028,3
because,104029,7
that,104030,4
whole,104031,5
row,104032,3
is,104033,2
named,104034,5
"header;
",104035,8
list_of_adresses,104036,16
=,104037,1
"[];
",104038,4
"'post',",104039,7
"'page',",104040,7
"'teacher',",104041,10
"'program',",104042,10
"'event',",104043,8
"'campus'
import",104044,15
{,104045,1
"PanelBody,",104046,10
PanelRow},104047,9
from,104048,4
"""@wordpress/components""
",104049,24
5.,104050,2
~b,104051,2
^,104052,1
~~b,104053,3
"2,4",104054,3
"^I
",104055,3
navbar,104056,6
component,104057,9
as,104058,2
a,104059,1
prop.,104060,5
This,104061,4
patter,104062,6
illustrates,104063,11
some,104064,4
important,104065,9
paradigms,104066,9
in,104067,2
react.,104068,6
the,104069,3
first,104070,5
unidirectional,104071,14
dataflow.,104072,9
state,104073,5
flows,104074,5
in,104075,2
one,104076,3
direction,104077,9
down,104078,4
the,104079,3
tree,104080,4
"
",104081,1
the,104082,3
grid-area,104083,9
property,104084,8
you,104085,3
learned,104086,7
in,104087,2
the,104088,3
last,104089,4
challenge,104090,9
can,104091,3
be,104092,2
used,104093,4
in,104094,2
another,104095,7
way.,104096,4
if,104097,2
your,104098,4
grid,104099,4
doesnt,104100,6
have,104101,4
an,104102,2
"
myPromise.then(result",104103,22
=>,104104,2
"{
",104105,2
with,104106,4
open('users.csv',104107,16
newline=''),104108,11
as,104109,2
"users_csv:
",104110,11
"],
import",104111,9
{InspectorControls},104112,19
from,104113,4
"'@wordpress/block-editor'
",104114,26
6.,104115,2
~(c,104116,3
-^,104117,2
n),104118,2
3-5,104119,3
"RAA
",104120,4
//,104121,2
do,104122,2
something,104123,9
with,104124,4
the,104125,3
"result.
",104126,8
areas,104127,5
template,104128,8
to,104129,2
"reference,",104130,10
you,104131,3
can,104132,3
create,104133,6
an,104134,2
area,104135,4
on,104136,2
the,104137,3
fly,104138,3
for,104139,3
an,104140,2
item,104141,4
to,104142,2
be,104143,2
placed,104144,6
like,104145,4
"this:
",104146,6
's',104147,3
=>,104148,2
"sanitize_text_field($reqData['term'])
",104149,38
user_reader,104150,11
=,104151,1
"csv.DictReader(users_csv)
",104152,26
return,104153,6
"(
",104154,2
of,104155,2
your,104156,4
applications,104157,12
"components,",104158,11
from,104159,4
the,104160,3
stateful,104161,8
parent,104162,6
components,104163,10
to,104164,2
child,104165,5
components.,104166,11
the,104167,3
child,104168,5
components,104169,10
only,104170,4
receive,104171,7
the,104172,3
state,104173,5
data,104174,4
they,104175,4
need.,104176,5
the,104177,3
second,104178,6
is,104179,2
"
",104180,1
item1,104181,5
{,104182,1
grid-area:,104183,10
"1/1/2/4;}
});
",104184,14
for,104185,3
row,104186,3
in,104187,2
"user_reader:
",104188,13
"]);
",104189,4
"<div>
",104190,6
that,104191,4
complex,104192,7
stateful,104193,8
apps,104194,4
can,104195,3
be,104196,2
broken,104197,6
down,104198,4
into,104199,4
just,104200,4
a,104201,1
few,104202,3
or,104203,2
maybe,104204,5
a,104205,1
single,104206,6
stateful,104207,8
component.,104208,10
the,104209,3
rest,104210,4
of,104211,2
your,104212,4
components,104213,10
simply,104214,6
receive,104215,7
state,104216,5
from,104217,4
the,104218,3
parent,104219,6
"as
result",104220,9
comes,104221,5
from,104222,4
the,104223,3
argument,104224,8
given,104225,5
to,104226,2
the,104227,3
resolve,104228,7
"method.
",104229,8
"list_of_adresses.append(row[""Email""])
",104230,38
$results,104231,8
=,104232,1
"[
",104233,2
"<InspectorControls>
",104234,20
"props,",104235,6
and,104236,3
render,104237,6
a,104238,1
ui,104239,2
from,104240,4
that,104241,4
state.,104242,6
it,104243,2
begins,104244,6
to,104245,2
create,104246,6
a,104247,1
separation,104248,10
where,104249,5
state,104250,5
management,104251,10
is,104252,2
handled,104253,7
in,104254,2
one,104255,3
part,104256,4
of,104257,2
code,104258,4
an,104259,2
dui,104260,3
rendering,104261,9
in,104262,2
another.,104263,8
this,104264,4
"
",104265,1
this,104266,4
is,104267,2
using,104268,5
the,104269,3
line,104270,4
numbers,104271,7
you,104272,3
learned,104273,7
about,104274,5
earlier,104275,7
to,104276,2
define,104277,6
wher,104278,4
the,104279,3
area,104280,4
for,104281,3
this,104282,4
item,104283,4
will,104284,4
be.,104285,3
the,104286,3
numbers,104287,7
"
catch",104288,6
is,104289,2
the,104290,3
method,104291,6
used,104292,4
when,104293,4
your,104294,4
promise,104295,7
has,104296,3
been,104297,4
rejected.,104298,9
its,104299,3
executed,104300,8
immediately,104301,11
after,104302,5
a,104303,1
promise's,104304,9
reject,104305,6
method,104306,6
is,104307,2
"called
",104308,7
"}
",104309,2
'generalInfo',104310,13
=>,104311,2
"[],
				<PanelBody",104312,18
"title=""Background",104313,17
"Color"">
",104314,8
principle,104315,9
of,104316,2
separating,104317,10
state,104318,5
logic,104319,5
form,104320,4
ui,104321,2
logic,104322,5
is,104323,2
one,104324,3
of,104325,2
reacts,104326,6
key,104327,3
principles.,104328,11
when,104329,4
its,104330,3
used,104331,4
correctly,104332,9
it,104333,2
makes,104334,5
the,104335,3
design,104336,6
of,104337,2
complex,104338,7
stateful,104339,8
applications,104340,12
"mu
",104341,3
in,104342,2
the,104343,3
example,104344,7
above,104345,5
represent,104346,9
these,104347,5
"values
",104348,7
different,104349,9
types,104350,5
of,104351,2
csv,104352,3
"files
",104353,6
'teacher',104354,9
=>,104355,2
"[],
					<PanelRow>hello",104356,24
"there</PanelRow>
",104357,17
ch,104358,2
easier,104359,6
to,104360,2
manage,104361,6
"
",104362,1
grid-area:,104363,10
horizontal,104364,10
line,104365,4
to,104366,2
start,104367,5
at,104368,2
/,104369,1
vertical,104370,8
line,104371,4
to,104372,2
start,104373,5
at,104374,2
/,104375,1
horizontal,104376,10
line,104377,4
to,104378,2
finish,104379,6
at/,104380,3
vertical,104381,8
line,104382,4
to,104383,2
end,104384,3
"at
",104385,3
mypromise.catch(error,104386,21
=>,104387,2
"{
",104388,2
csv,104389,3
are,104390,3
usually,104391,7
comma,104392,5
separated,104393,9
"files,",104394,6
however,104395,7
there,104396,5
are,104397,3
other,104398,5
ways,104399,4
for,104400,3
you,104401,3
to,104402,2
separate,104403,8
"them,",104404,5
for,104405,3
you,104406,3
to,104407,2
separate,104408,8
them,104409,4
you,104410,3
use,104411,3
the,104412,3
delimiter,104413,9
property,104414,8
on,104415,2
the,104416,3
DictReader,104417,10
"
",104418,1
'program',104419,9
=>,104420,2
"[],
				</PanelBody>
",104421,21
or,104422,2
you,104423,3
can,104424,3
just,104425,4
see,104426,3
as,104427,2
a,104428,1
return,104429,6
to,104430,2
a,104431,1
function,104432,8
"lulw
",104433,5
//,104434,2
do,104435,2
something,104436,9
with,104437,4
the,104438,3
"error
",104439,6
'event',104440,7
=>,104441,2
"[],
			</InspectorControls>
",104442,28
when,104443,4
you,104444,3
used,104445,4
grid-template-columns,104446,21
and,104447,3
grid-template-rows,104448,18
to,104449,2
define,104450,6
the,104451,3
structure,104452,9
of,104453,2
a,104454,1
"grid,",104455,5
you,104456,3
entered,104457,7
a,104458,1
value,104459,5
for,104460,3
each,104461,4
row,104462,3
"
",104463,1
"});
",104464,4
'campus',104465,8
=>,104466,2
"[],
",104467,4
"{
",104468,2
"...rest
",104469,8
when,104470,4
passing,104471,7
states,104472,6
you,104473,3
use,104474,3
"this.props.name
",104475,16
or,104476,2
column,104477,6
you,104478,3
"created
if",104479,10
you,104480,3
want,104481,4
to,104482,2
search,104483,6
for,104484,3
something,104485,9
and,104486,3
returns,104487,7
"true
",104488,5
with,104489,4
"open('filename',",104490,16
newline=''),104491,11
as,104492,2
"file_var:
",104493,10
"];
",104494,3
")
",104495,2
lets,104496,4
say,104497,3
you,104498,3
want,104499,4
a,104500,1
grid,104501,4
with,104502,4
100,104503,3
rows,104504,4
of,104505,2
the,104506,3
same,104507,4
height.,104508,7
it,104509,2
isnt,104510,4
very,104511,4
practical,104512,9
to,104513,2
insert,104514,6
100,104515,3
values,104516,6
individually.,104517,13
"fortunatelly
",104518,13
let,104519,3
petString,104520,9
=,104521,1
"""James",104522,6
has,104523,3
a,104524,1
pet,104525,3
"cat."";
",104526,7
a_r,104527,3
=,104528,1
"csv.DictReader(file_var,",104529,24
"delimiter=';')
",104530,15
while,104531,5
($mainQuery->have_posts()),104532,26
"{
passing",104533,9
a,104534,1
callback,104535,8
as,104536,2
"props
",104537,6
let,104538,3
result,104539,6
=,104540,1
"petRegex.test(petString);
",104541,26
theres,104542,6
a,104543,1
better,104544,6
way,104545,3
-,104546,1
by,104547,2
using,104548,5
the,104549,3
repeat,104550,6
function,104551,8
to,104552,2
specify,104553,7
the,104554,3
number,104555,6
of,104556,2
times,104557,5
you,104558,3
want,104559,4
your,104560,4
column,104561,6
or,104562,2
row,104563,3
to,104564,2
be,104565,2
"repeated,",104566,9
"followed
",104567,9
for,104568,3
row,104569,3
in,104570,2
"a_r:
",104571,5
"$mainQuery->the_post();
altering",104572,32
the,104573,3
block,104574,5
menu,104575,4
config,104576,6
"
",104577,1
you,104578,3
can,104579,3
pass,104580,4
satte,104581,5
as,104582,2
props,104583,5
to,104584,2
child,104585,5
"components,",104586,11
but,104587,3
youre,104588,5
not,104589,3
limited,104590,7
to,104591,2
passing,104592,7
data.,104593,5
you,104594,3
can,104595,3
also,104596,4
pass,104597,4
handler,104598,7
functions,104599,9
or,104600,2
any,104601,3
method,104602,6
thats,104603,5
defined,104604,7
on,104605,2
a,104606,1
react,104607,5
component,104608,9
to,104609,2
a,104610,1
child,104611,5
component.,104612,10
"
",104613,1
by,104614,2
a,104615,1
comma,104616,5
and,104617,3
the,104618,3
value,104619,5
want,104620,4
to,104621,2
"repeat
",104622,7
let,104623,3
petRegex,104624,8
=,104625,1
/dog|cat|bird|fish/;,104626,20
//,104627,2
Change,104628,6
this,104629,4
"line
",104630,5
"print(row['Address'])
",104631,22
$type,104632,5
=,104633,1
"'';
",104634,4
import,104635,6
{,104636,1
"InspectorControls,",104637,18
"BlockControls,",104638,14
AlignmentToolbar,104639,16
},104640,1
from,104641,4
"""@wordpress/block-editor""
",104642,26
heres,104643,5
an,104644,2
example,104645,7
that,104646,4
would,104647,5
create,104648,6
the,104649,3
100,104650,3
row,104651,3
"grid,",104652,5
each,104653,4
row,104654,3
at,104655,2
50px,104656,4
"tall.
to",104657,8
make,104658,4
it,104659,2
non,104660,3
case,104661,4
"sensitive,",104662,10
after,104663,5
the,104664,3
"//,",104665,3
use,104666,3
i,104667,1
you,104668,3
want,104669,4
to,104670,2
make,104671,4
it,104672,2
non,104673,3
case,104674,4
"sensitive
",104675,10
switch,104676,6
(get_post_type()),104677,17
"{
",104678,2
},104679,1
"
",104680,1
"
",104681,1
grid-template-rows:,104682,19
"repeat(100,50px)
",104683,17
writing,104684,7
to,104685,2
a,104686,1
csv,104687,3
file,104688,4
"
",104689,1
this,104690,4
is,104691,2
how,104692,3
you,104693,3
allow,104694,5
child,104695,5
components,104696,10
to,104697,2
interact,104698,8
with,104699,4
their,104700,5
parent,104701,6
components.,104702,11
you,104703,3
pass,104704,4
methods,104705,7
to,104706,2
a,104707,1
child,104708,5
just,104709,4
like,104710,4
a,104711,1
regular,104712,7
prop.,104713,5
its,104714,3
assigned,104715,8
a,104716,1
name,104717,4
and,104718,3
you,104719,3
have,104720,4
acess,104721,5
to,104722,2
that,104723,4
method,104724,6
name,104725,4
under,104726,5
"this.props
",104727,11
case,104728,4
"'teacher':
",104729,11
"/freecodecamp/i
",104730,16
"<BlockControls>
",104731,16
in,104732,2
the,104733,3
child,104734,5
"component
",104735,10
"{
with",104736,6
the,104737,3
.match(),104738,8
you,104739,3
can,104740,3
search,104741,6
for,104742,3
the,104743,3
thing,104744,5
and,104745,3
extract,104746,7
the,104747,3
word,104748,4
you,104749,3
"want
",104750,5
$type,104751,5
=,104752,1
"'teacher';
",104753,11
<AlignmentToolbar,104754,17
value={val},104755,11
onChange={e,104756,11
=>,104757,2
setVal(e)},104758,10
"/>
",104759,3
you,104760,3
can,104761,3
also,104762,4
repeat,104763,6
multiple,104764,8
values,104765,6
with,104766,4
the,104767,3
repeat,104768,6
function,104769,8
and,104770,3
insert,104771,6
the,104772,3
function,104773,8
amongst,104774,7
other,104775,5
values,104776,6
when,104777,4
"defining
to",104778,11
make,104779,4
it,104780,2
"repeat,",104781,7
you,104782,3
can,104783,3
use,104784,3
/g,104785,2
(,104786,1
use,104787,3
it,104788,2
if,104789,2
theres,104790,6
more,104791,4
than,104792,4
one,104793,3
"case)
",104794,6
import,104795,6
csv,104796,3
"
",104797,1
"break;
",104798,7
"</BlockControls>
use",104799,20
the,104800,3
lifecycle,104801,9
Method,104802,6
"componentWillMount
",104803,19
a,104804,1
grid,104805,4
"structure
using",104806,15
the,104807,3
.,104808,1
"charecter,",104809,10
you,104810,3
match,104811,5
everything,104812,10
that,104813,4
has,104814,3
the,104815,3
same,104816,4
"charecter
",104817,10
with,104818,4
open,104819,4
"('output.csv','w'",104820,17
as),104821,3
"output_csv:
",104822,12
case,104823,4
"""program"":
",104824,11
Reacts,104825,6
components,104826,10
have,104827,4
several,104828,7
special,104829,7
methods,104830,7
that,104831,4
provide,104832,7
opportunities,104833,13
to,104834,2
perform,104835,7
actions,104836,7
at,104837,2
specific,104838,8
points,104839,6
in,104840,2
the,104841,3
lifecycle,104842,9
of,104843,2
a,104844,1
component.,104845,10
these,104846,5
are,104847,3
called,104848,6
lifecycle,104849,9
"method,",104850,7
or,104851,2
lifecycle,104852,9
hooksand,104853,8
allow,104854,5
"
",104855,1
grid-template-columns:,104856,22
"repeat(2,1fr",104857,12
50px,104858,4
),104859,1
"20px;
using",104860,11
[],104861,2
is,104862,2
the,104863,3
same,104864,4
as,104865,2
putting,104866,7
an,104867,2
"|
",104868,2
fields,104869,6
=,104870,1
"['name','userid','is_admin']
",104871,29
$type,104872,5
=,104873,1
"'program';
add",104874,14
a,104875,1
preview,104876,7
"
",104877,1
you,104878,3
to,104879,2
catch,104880,5
components,104881,10
at,104882,2
certain,104883,7
points,104884,6
in,104885,2
time.,104886,5
this,104887,4
cam,104888,3
be,104889,2
before,104890,6
they,104891,4
are,104892,3
"rendered,",104893,9
before,104894,6
they,104895,4
"update,",104896,7
before,104897,6
they,104898,4
receive,104899,7
"props,",104900,6
before,104901,6
they,104902,4
"unmount,",104903,8
and,104904,3
so,104905,2
on.,104906,3
here,104907,4
is,104908,2
a,104909,1
list,104910,4
of,104911,2
"
",104912,1
this,104913,4
translates,104914,10
to,104915,2
"
",104916,1
"/[aeiou]/gi;
",104917,13
output_writer,104918,13
=,104919,1
"csv.DictWriter(output_csv,",104920,26
"fieldnames=fields)
",104921,19
"break;
",104922,7
in,104923,2
the,104924,3
"wp.blocks.registerBlockType
",104925,28
some,104926,4
of,104927,2
the,104928,3
main,104929,4
lifecycle,104930,9
methods:,104931,8
"
",104932,1
grid-template-columns:,104933,22
1fr,104934,3
50px,104935,4
1fr,104936,3
50px,104937,4
"20px;
using",104938,11
[minLetter-Maxletter],104939,21
you,104940,3
can,104941,3
cycle,104942,5
all,104943,3
the,104944,3
letters,104945,7
without,104946,7
typing,104947,6
it,104948,2
"out
",104949,4
"output_writer.writeheader();
",104950,29
case,104951,4
"""event"":
",104952,9
add,104953,3
prop,104954,4
"example
",104955,8
"componentWillMount();
using",104956,27
[minNumber-maxNumber],104957,21
you,104958,3
can,104959,3
cycle,104960,5
all,104961,3
the,104962,3
letters,104963,7
without,104964,7
typing,104965,6
it,104966,2
"out
auto-fill",104967,13
allows,104968,6
you,104969,3
to,104970,2
automatically,104971,13
insert,104972,6
as,104973,2
many,104974,4
rows,104975,4
or,104976,2
columns,104977,7
of,104978,2
your,104979,4
desired,104980,7
size,104981,4
as,104982,2
possivle,104983,8
depending,104984,9
on,104985,2
the,104986,3
size,104987,4
of,104988,2
the,104989,3
"container
",104990,10
for,104991,3
item,104992,4
in,104993,2
"someList:
",104994,10
$type,104995,5
=,104996,1
"'event';
",104997,9
example:,104998,8
"{
",104999,2
"componentDidMount();
you",105000,24
can,105001,3
create,105002,6
flexible,105003,8
layouts,105004,7
when,105005,4
combining,105006,9
auto-fill,105007,9
with,105008,4
minmax,105009,6
"
using",105010,6
^,105011,1
it,105012,2
excludes,105013,8
the,105014,3
things,105015,6
you,105016,3
put,105017,3
in,105018,2
the,105019,3
"selection
",105020,10
"output_writer.writerow(item)
",105021,29
"break;
",105022,7
"shouldComponentUpdate();
",105023,25
"repeat(auto-fill,minmax(69px,",105024,29
"1fr));
",105025,7
/[^aeiou],105026,9
=,105027,1
matches,105028,7
with,105029,4
everything,105030,10
that,105031,4
isnt,105032,4
a,105033,1
"vowel
",105034,6
"}
",105035,2
question:,105036,9
"""What",105037,5
is,105038,2
your,105039,4
"question?"",
",105040,12
"ComponentDidUpdate();
",105041,22
when,105042,4
the,105043,3
container,105044,9
changes,105045,7
"size,",105046,5
this,105047,4
setup,105048,5
keeps,105049,5
inserting,105050,9
69px,105051,4
columns,105052,7
and,105053,3
stretching,105054,10
them,105055,4
until,105056,5
it,105057,2
can,105058,3
insert,105059,6
another,105060,7
"one
using",105061,9
+,105062,1
and,105063,3
a,105064,1
"charecter,",105065,10
it,105066,2
will,105067,4
only,105068,4
display,105069,7
the,105070,3
first,105071,5
thing,105072,5
that,105073,4
it,105074,2
"catches
",105075,8
read,105076,4
jsonfile,105077,8
"
",105078,1
case,105079,4
"'campus':
",105080,10
correctAnswer:,105081,14
"1,
",105082,3
"componentWillUnmount();
",105083,24
"{
",105084,2
is,105085,2
as,105086,2
many,105087,4
as,105088,2
you,105089,3
can,105090,3
on,105091,2
that,105092,4
second,105093,6
"argument
",105094,9
$type,105095,5
=,105096,1
"'campus';
",105097,10
answers:,105098,8
"[""what",105099,6
is,105100,2
"life"",",105101,6
"""what",105102,5
is,105103,2
"something"",",105104,11
"""what",105105,5
is,105106,2
another,105107,7
"thing""],
",105108,9
auto-fit,105109,8
works,105110,5
almost,105111,6
the,105112,3
same,105113,4
as,105114,2
auto-fill.,105115,10
but,105116,3
auto-fit,105117,8
stretches,105118,9
to,105119,2
the,105120,3
size,105121,4
of,105122,2
the,105123,3
"container
",105124,10
import,105125,6
"json
",105126,5
example:,105127,8
/a+/g,105128,5
=,105129,1
"""abc""",105130,5
&,105131,1
return,105132,6
"'a'
",105133,4
"break;
",105134,7
backgroundColor:,105135,16
"""#EBEBEB"",
The",105136,14
lyfecucle,105137,9
Method,105138,6
"componentDidMount
Match",105139,23
Characters,105140,10
that,105141,4
Occur,105142,5
Zero,105143,4
or,105144,2
More,105145,4
"Times
",105146,6
with,105147,4
open('filename.json'),105148,21
as,105149,2
"json_json:
",105150,11
"default:
",105151,9
textAlign:,105152,10
"""center"",
",105153,10
types,105154,5
of,105155,2
"input
",105156,6
The,105157,3
last,105158,4
challenge,105159,9
used,105160,4
the,105161,3
plus,105162,4
+,105163,1
sign,105164,4
to,105165,2
look,105166,4
for,105167,3
characters,105168,10
that,105169,4
occur,105170,5
one,105171,3
or,105172,2
more,105173,4
times.,105174,6
There's,105175,7
also,105176,4
an,105177,2
option,105178,6
that,105179,4
matches,105180,7
characters,105181,10
that,105182,4
occur,105183,5
zero,105184,4
or,105185,2
more,105186,4
"times.
",105187,7
json_var,105188,8
=,105189,1
"json.load(json_json);
",105190,22
$type,105191,5
=,105192,1
"'generalInfo';
",105193,15
"}
",105194,2
most,105195,4
web,105196,3
"developers,at",105197,13
some,105198,4
point,105199,5
need,105200,4
to,105201,2
call,105202,4
an,105203,2
api,105204,3
endpoint,105205,8
to,105206,2
retreive,105207,8
dataif,105208,6
youre,105209,5
working,105210,7
with,105211,4
"react,",105212,6
its,105213,3
important,105214,9
to,105215,2
know,105216,4
where,105217,5
to,105218,2
perform,105219,7
this,105220,4
"actios
",105221,7
<input,105222,6
"type=""button"">
",105223,15
The,105224,3
character,105225,9
to,105226,2
do,105227,2
this,105228,4
is,105229,2
the,105230,3
asterisk,105231,8
or,105232,2
star:,105233,5
"*.
",105234,3
"
",105235,1
"break;
adding",105236,13
an,105237,2
"description
",105238,12
the,105239,3
best,105240,4
practice,105241,8
with,105242,4
react,105243,5
is,105244,2
to,105245,2
place,105246,5
apicalls,105247,8
or,105248,2
any,105249,3
calls,105250,5
to,105251,2
your,105252,4
server,105253,6
in,105254,2
the,105255,3
lifecycle,105256,9
method,105257,6
componentDidMount(),105258,19
this,105259,4
method,105260,6
is,105261,2
called,105262,6
after,105263,5
a,105264,1
component,105265,9
is,105266,2
"
",105267,1
<input,105268,6
"type=""checkbox"">
you",105269,20
can,105270,3
use,105271,3
?,105272,1
to,105273,2
find,105274,4
the,105275,3
closest,105276,7
"match
",105277,6
"print(json_var)
",105278,16
"}
",105279,2
add,105280,3
a,105281,1
description,105282,11
"prop
",105283,5
mounted,105284,7
to,105285,2
the,105286,3
dom.,105287,4
any,105288,3
calls,105289,5
to,105290,2
setState(),105291,10
will,105292,4
trigger,105293,7
a,105294,1
re-rendering,105295,12
of,105296,2
your,105297,4
component..,105298,11
when,105299,4
you,105300,3
call,105301,4
an,105302,2
api,105303,3
in,105304,2
this,105305,4
method,105306,6
and,105307,3
set,105308,3
your,105309,4
state,105310,5
with,105311,4
the,105312,3
data,105313,4
that,105314,4
the,105315,3
"
outside",105316,8
of,105317,2
a,105318,1
character,105319,9
"set,",105320,4
the,105321,3
^,105322,1
is,105323,2
used,105324,4
to,105325,2
search,105326,6
for,105327,3
patterns,105328,8
at,105329,2
the,105330,3
beginning,105331,9
of,105332,2
"strings
",105333,8
<input,105334,6
"type=""color"">
",105335,14
"}
",105336,2
"array_push($results[$type],",105337,27
"[
the",105338,5
"block.json
",105339,11
<input,105340,6
"type=""date"">
",105341,13
api,105342,3
"returns,",105343,8
it,105344,2
will,105345,4
automatically,105346,13
trigger,105347,7
an,105348,2
update,105349,6
once,105350,4
you,105351,3
receive,105352,7
the,105353,3
"data
",105354,5
write,105355,5
"jsonfile
",105356,9
let,105357,3
firstString,105358,11
=,105359,1
"""Ricky",105360,6
is,105361,2
first,105362,5
and,105363,3
can,105364,3
be,105365,2
"found."";
",105366,9
'ID',105367,4
=>,105368,2
"get_the_ID(),
",105369,14
it,105370,2
uses,105371,4
to,105372,2
load,105373,4
the,105374,3
plugins,105375,7
"faster
",105376,7
"
",105377,1
<input,105378,6
"type=""datetime-local"">
",105379,23
let,105380,3
firstRegex,105381,10
=,105382,1
"/^Ricky/;
",105383,10
'title',105384,7
=>,105385,2
"get_the_title(),
",105386,17
"{
",105387,2
"https://www.udemy.com/course/become-a-wordpress-developer-php-javascript/learn/lecture/31639752#overview
to",105388,107
set,105389,3
a,105390,1
"timer,",105391,6
you,105392,3
first,105393,5
use,105394,3
the,105395,3
setTimeout,105396,10
"notation,",105397,9
then,105398,4
you,105399,3
add,105400,3
what,105401,4
needs,105402,5
to,105403,2
be,105404,2
done,105405,4
after,105406,5
the,105407,3
timer,105408,5
"finishes,",105409,9
then,105410,4
you,105411,3
add,105412,3
in,105413,2
miliseconds,105414,11
the,105415,3
time,105416,4
you,105417,3
want,105418,4
to,105419,2
"wait.
",105420,6
<input,105421,6
"type=""email"">
",105422,14
"firstRegex.test(firstString);
",105423,30
import,105424,6
"json
",105425,5
'permalink',105426,11
=>,105427,2
"get_the_permalink()
to",105428,22
get,105429,3
data,105430,4
from,105431,4
the,105432,3
server,105433,6
you,105434,3
dont,105435,4
need,105436,4
to,105437,2
use,105438,3
fetch,105439,5
stuff,105440,5
for,105441,3
"that
",105442,5
componentDidMount(),105443,19
"{
",105444,2
let,105445,3
notFirst,105446,8
=,105447,1
"""You",105448,4
can't,105449,5
find,105450,4
Ricky,105451,5
"now."";
",105452,7
with,105453,4
"open('string','w')",105454,18
as,105455,2
"json_file:
",105456,11
"]);
you",105457,7
can,105458,3
query,105459,5
in,105460,2
the,105461,3
javascript,105462,10
"itself
",105463,7
<input,105464,6
"type=""file"">
",105465,13
"json.dump(tur)
",105466,15
"}
",105467,2
setTimeout(,105468,11
(),105469,2
=>,105470,2
"{
",105471,2
"firstRegex.test(notFirst);
",105472,27
"wp.data.select(""core"").getEntityRecords('postType',",105473,51
"'actualPostType,{
",105474,18
this.setState(,105475,14
"{
",105476,2
<input,105477,6
"type=""hidden"">
",105478,15
using,105479,5
the,105480,3
"$,",105481,2
searchs,105482,7
for,105483,3
the,105484,3
last,105485,4
"charecter
",105486,10
"}
",105487,2
return,105488,6
"$results['teacher'];
",105489,21
per_page:,105490,9
"-1,
",105491,4
"activeusers:1254
",105492,17
<input,105493,6
"type=""image"">
",105494,14
instead,105495,7
of,105496,2
"using[A-Za-z0-9],",105497,17
you,105498,3
can,105499,3
use,105500,3
"\w
",105501,3
lambda,105502,6
functions,105503,9
"
}
",105504,3
"...query
",105505,9
"})
",105506,3
<input,105507,6
"type=""month"">
",105508,14
is,105509,2
a,105510,1
one-line,105511,8
shorthand,105512,9
for,105513,3
"function,",105514,9
a,105515,1
simple,105516,6
lambda,105517,6
might,105518,5
look,105519,4
like,105520,4
"this
",105521,5
"add_action('rest_api_init')
",105522,28
let,105523,3
shortHand,105524,9
=,105525,1
"/\w+/;
",105526,7
"})
",105527,3
}),105528,2
"
",105529,1
<input,105530,6
"type=""number""",105531,13
name='age',105532,10
id='number',105533,11
min='',105534,6
"max=''>
",105535,8
"{
",105536,2
instead,105537,7
of,105538,2
"using[^A-Za-z0-9],",105539,18
you,105540,3
can,105541,3
use,105542,3
"\w
import",105543,9
{useSelect},105544,11
from,105545,4
"@wordpress/data
",105546,16
"}
",105547,2
<input,105548,6
"type=""password"">
",105549,17
instead,105550,7
of,105551,2
using,105552,5
[0-9],105553,5
you,105554,3
can,105555,3
use,105556,3
"\d
search",105557,9
logic,105558,5
thats,105559,5
aware,105560,5
of,105561,2
"relashionships
const",105562,20
allThings,105563,9
=,105564,1
useSelect((select),105565,18
=>,105566,2
"{
Add",105567,5
event,105568,5
"listeners
",105569,10
<input,105570,6
"type=""radio"">
",105571,14
add_two,105572,7
=,105573,1
lamda,105574,5
input,105575,5
:,105576,1
my_input,105577,8
+,105578,1
"2
",105579,2
instead,105580,7
of,105581,2
using,105582,5
